rid,x,y
-296471846,6981.8150000000005,2342.53
-296471862,6995.496666666666,2358.0866666666666
-296607088,7187.785,4558.715
-296607090,7196.46,4632.395
-296607092,7191.5599999999995,4592.955
-296607096,7183.15,4510.48
-296607108#0,7181.017999999999,4415.9800000000005
-296607108#13,7226.515333333333,4748.017333333333
-296607108#3,7194.004285714285,4475.661428571429
-296607108#4,7200.463333333333,4535.1033333333335
-296607108#5,7206.063333333334,4577.93
-296607108#7,7210.865,4608.5575
-296607115,7180.4575,4432.4875
-296692338#0,4416.01,3765.3900000000003
-296692338#1,4401.745,3763.81
-296692338#11,4200.9075,3743.17
-296692338#13,4181.0233333333335,3740.97
-296692338#14,4146.585,3735.555
-296692338#16,4089.6633333333334,3730.853333333333
-296692338#18,4043.603333333333,3725.7566666666667
-296692338#20,3978.23,3718.61
-296692338#4,4342.6625,3758.875
-296692338#6,4292.62,3753.33
-296692338#7,4255.57,3747.615
-296692338#8,4237.125,3745.575
-296692338#9,4219.1849999999995,3743.59
-304727916#1,4213.993333333333,3513.8633333333332
-304727916#3,4218.98,3471.2000000000003
-304727990#0,3481.955,2747.5
-304727990#1,3411.515,2844.205
-304727996#1,3750.02,3485.31
-304727996#3,3855.2400000000002,3482.2966666666666
-304727996#4,3902.3100000000004,3482.49
-304727996#5,3913.9449999999997,3482.01
-304727996#6,3931.775,3481.285
-304727996#8,3962.7566666666667,3478.4066666666663
-304727997#1,3900.91,2989.77
-304727997#2,3937.2233333333334,3022.35
-304919609,3386.0260000000003,1212.024
-30915804#1,4146.716666666666,3458.7966666666666
-30915804#4,4152.53,3415.36
-30915804#5,4159.605,3367.81
-30915804#6,4164.11,3328.115
-30915804#7,4159.71,3285.285
-30915804#8,4148.843333333333,3250.72
-30954471#1,3489.9300000000003,4012.0
-30954471#2,3565.135,4011.005
-30954471#4,3619.9525000000003,4007.7
-30954498#1,3452.145,4103.225
-30954498#2,3453.95,4074.85
-30955568#3,3252.391428571428,6024.925
-30955568#4,3272.5950000000003,5818.41
-30969218#0,3665.87,2520.1099999999997
-30969218#1,3647.455,2543.1400000000003
-30969218#10,3553.28,2661.9849999999997
-30969218#6,3624.9233333333336,2573.6183333333333
-30969218#9,3591.7250000000004,2615.45
-30998350#3,3206.525,3388.5874999999996
-30998553#0,3969.6925,3198.74625
-30998553#1,3993.596666666667,3246.736666666666
-30998594#1,3633.23,2645.6666666666665
-30998594#4,3662.2375,2609.3925
-30998594#5,3690.2833333333333,2574.2933333333335
-30998594#8,3705.1549999999997,2555.68
-30998610#0,3665.0150000000003,2641.535
-30998610#1,3627.115,2611.99
-30998616#0,3561.0299999999997,2810.455
-30998616#1,3486.1099999999997,2904.92
-31035595#1,3982.3866666666668,3444.09
-31035836#1,5190.046249999999,3551.8912499999997
-31035836#11,5176.993333333333,4110.143333333333
-31035836#2,5195.795,3657.875
-31035836#3,5190.8,3769.19
-31035836#4,5186.51,3864.55
-31035836#8,5182.608,3990.274
-31035836#9,5177.54,4066.785
-31050180#1,3447.7333333333336,4778.316666666667
-31053515#0,3969.0866666666666,4053.648333333333
-31053660#1,3726.77,3757.045
-31053660#3,3865.156666666667,3752.8700000000003
-31053667#0,3781.31,3735.105
-31053667#2,3762.9171428571426,3693.067142857143
-31053702#1,4181.401666666667,3494.148333333333
-31053702#2,4131.610000000001,3483.58
-31053702#4,4091.995,3460.1925
-31053713#1,4117.256666666667,3504.6733333333336
-31053738#2,4008.9825,3458.4225
-31053746#0,4000.975,3421.01
-31053746#2,4012.9599999999996,3392.7666666666664
-31053746#4,4044.49,3338.52
-31053746#5,4056.5299999999997,3321.065
-31053746#6,4071.4966666666664,3291.26
-31053746#7,4082.42,3269.085
-31096712#0,3994.4399999999996,4254.48
-31096712#2,3958.7999999999997,4138.816666666667
-31096719#0,3872.2650000000003,4280.13
-31096719#1,3860.805,4222.08
-31096719#2,3853.04,4183.51
-31096719#4,3840.5033333333336,4129.776666666666
-31096752#1,3854.313076923077,3978.495384615385
-31096752#3,3891.693333333333,3920.5066666666667
-31096752#5,3895.91,3880.773333333333
-31096752#6,3906.5699999999997,3793.825
-31096752#8,3914.116666666667,3708.6733333333336
-31096771#1,3789.353333333334,3981.89
-31096771#3,3787.2466666666664,3923.7533333333336
-31096771#5,3786.3566666666666,3896.5333333333333
-31096771#7,3785.066666666667,3852.06
-31133842#1,4735.283333333333,2768.44
-31133842#3,4717.465,2851.8675
-31133850#2,4830.325,2805.1983333333333
-31133850#3,4800.595,2867.77
-31133850#6,4752.948333333333,2931.3283333333334
-31133855#1,4580.736666666667,2860.41
-31133855#4,4632.9,2902.175
-31133881#0,4736.655000000001,3135.5249999999996
-31133881#1,4713.1483333333335,3107.4083333333333
-31133881#2,4624.09,3033.465
-31133881#3,4565.455,2987.375
-31133881#4,4502.17,2939.925
-31133881#6,4426.275,2880.14
-31133881#7,4365.04,2829.16
-31133881#8,4315.094999999999,2789.6800000000003
-31133881#9,4254.865,2742.66
-31133895#0,4164.775,2929.0
-31133895#1,4099.223333333333,3015.3233333333333
-31133923,4103.2699999999995,2929.91
-31133930#0,4022.33,2923.325
-31133930#1,3982.44,2893.8100000000004
-31133931,3962.645,2958.265
-31237829#1,3105.5049999999997,2361.665
-31237829#3,3222.52,2454.3399999999997
-31237829#6,3290.6075,2508.2225
-31237872#1,3213.8933333333334,2495.616666666667
-31237881#0,3451.405,2878.0299999999997
-31237881#1,3526.76,2783.2200000000003
-31237884,3712.085,2903.215
-31237885#1,3209.2666666666664,2685.2383333333332
-31237892#1,3352.353333333333,2776.39
-31237892#2,3418.4049999999997,2788.48
-31237892#3,3462.54,2823.385
-31237892#4,3499.52,2852.7749999999996
-31238049#0,3650.56,2940.525
-31238049#1,3715.21,2947.705
-31238049#2,3817.6299999999997,2955.713333333333
-31258029,3445.615,2714.425
-31258035#0,3454.5275,2620.715
-31258035#1,3514.48,2677.98
-31277568#2,7100.0125,4307.047500000001
-31280270#0,7022.045,4291.905000000001
-31280270#1,7021.305,4259.88
-31280270#2,7016.85,4198.135
-31280270#3,7011.545,4128.425
-31280270#4,7007.925,4081.455
-31280270#5,7002.81,4035.49
-31280270#7,6998.665,3988.625
-31283271#0,3768.92,2786.88
-31283271#1,3811.8199999999997,2820.87
-31283271#2,3857.865,2857.365
-31283271#3,3903.235,2893.33
-31283278#0,3754.59,2849.7700000000004
-31283278#1,3779.1499999999996,2818.5699999999997
-31283278#2,3806.105,2784.33
-31283316#0,3895.66,2855.48
-31283316#1,3868.75,2889.48
-31283316#2,3844.2749999999996,2920.4049999999997
-31283323#0,3787.215,2852.585
-31283323#1,3833.285,2888.985
-31283330#1,3745.92,2974.7825000000003
-31283330#2,3770.075,2924.685
-31283330#3,3799.9399999999996,2885.465
-31283330#4,3824.39,2854.335
-31283330#5,3851.505,2820.32
-31303247#0,3965.38,3811.705
-31303247#1,4000.925,3814.0249999999996
-31303247#11,4204.5725,3836.5249999999996
-31303247#12,4238.3150000000005,3841.865
-31303247#14,4278.866666666666,3844.736666666666
-31303247#16,4316.740000000001,3848.9233333333336
-31303247#18,4365.83,3854.35
-31303247#20,4394.975,3856.4225
-31303247#4,4047.89,3819.206666666667
-31303247#6,4086.5499999999997,3823.476666666667
-31303247#8,4157.2375,3831.2925
-31303267#0,4078.035,3655.25
-31303267#2,4073.77,3709.5025
-31336391#1,3562.4833333333336,5358.54
-31336391#2,3598.1099999999997,5361.879999999999
-31336391#3,3621.72,5361.583333333333
-313776681#2,3354.6749999999997,5367.951666666667
-313842576,6874.525,4932.795
-313849419,5952.475,5527.4
-313849721#0,5772.66,5435.35
-313849721#1,5803.49,5436.62
-313849721#10,5966.645,5437.615
-313849721#12,6013.045,5438.07
-313849721#13,6075.59,5439.915
-313849721#14,6129.389999999999,5443.455
-313849721#15,6152.925,5443.745
-313849721#16,6182.016666666666,5442.400000000001
-313849721#17,6253.443333333334,5439.650000000001
-313849721#2,5827.485000000001,5437.005
-313849721#3,5851.4349999999995,5435.780000000001
-313849721#6,5886.07,5436.330000000001
-313849721#7,5907.63,5438.275
-313849721#8,5934.98,5437.110000000001
-31857045#1,3395.5475,3191.8275
-319196849#6,3760.293181818182,6262.760909090909
-332854891#3,4308.472857142858,2121.307142857143
-332854976#1,4102.18,1837.9566666666667
-332854976#3,4104.575,1799.1100000000001
-332854976#4,4110.08,1771.2
-332854976#6,4084.66,1736.3166666666666
-332854977#0,4042.215,1801.0774999999999
-332854977#1,4027.035,1762.5900000000001
-332854977#2,4030.245,1736.285
-332854977#3,4032.755,1707.145
-332854977#4,4035.5299999999997,1677.125
-332854982,4068.7,1754.53
-332854984#0,4065.5775,1781.045
-332854984#1,4151.365,1791.8249999999998
-332854984#2,4216.469999999999,1798.71
-332854985,4166.174999999999,1819.97
-332854987,4078.08,1697.785
-332854988,4082.07,1669.1799999999998
-332864965#0,4155.01,1762.18
-332864965#1,4211.360000000001,1767.435
-34078512#10,6290.23,4249.77
-34078512#3,6150.203333333334,3870.125
-34078512#5,6178.163333333333,3946.146666666667
-34078512#6,6190.743333333333,3985.6200000000003
-34078512#7,6232.7474999999995,4110.28
-34078512#8,6265.975,4200.860000000001
-34078512#9,6278.81,4228.8099999999995
-34078514#1,6462.887142857143,4542.175714285714
-34078514#2,6514.7225,4720.5225
-365706952#1,6629.275000000001,3733.9616666666666
-368074414#1,5276.276666666667,1300.37
-368074414#2,5267.245,1370.06
-368074415#1,5394.963333333333,1335.9066666666668
-368074415#2,5387.51,1382.995
-368074416#1,5327.13,1316.9366666666667
-368074417#0,5230.495000000001,1397.935
-368074417#1,5325.65,1407.095
-368074417#3,5437.533333333333,1418.1033333333332
-368074418#0,5236.98,1338.415
-368074418#1,5298.129999999999,1345.495
-368074418#2,5358.38,1352.54
-368074418#4,5429.846666666667,1357.8433333333335
-368083792#1,3790.6,2027.61
-368083792#2,3775.935,2123.05
-368083792#3,3863.14,2158.835
-368083794#1,5325.6466666666665,1265.1733333333334
-368083795#1,5280.1900000000005,1239.5075
-368083795#2,5352.68,1226.62
-368083795#4,5392.546666666666,1229.3
-368083796#1,5370.806666666666,1279.5666666666666
-368084601#0,3172.344,4555.5779999999995
-368084601#1,2944.8841666666667,4621.170833333334
-368084605,3208.3450000000003,4608.530000000001
-376509519,5439.615,1835.52
-376769524#1,5620.446923076923,1453.9376923076923
-376769524#10,6179.155,1538.025
-376769524#11,6266.360000000001,1547.275
-376769524#12,6352.765,1556.4450000000002
-376769524#13,6405.512,1552.154
-376769524#15,6426.95,1472.8100000000002
-376769524#2,5688.0475,1482.825
-376769524#3,5771.0650000000005,1494.945
-376769524#4,5830.805,1501.2849999999999
-376769524#5,5865.405000000001,1504.95
-376769524#6,5911.9,1510.02
-376769524#7,5970.89,1516.5349999999999
-376769524#8,6056.125,1525.335
-376769524#9,6132.575,1533.075
-381710252,3091.7439999999997,1657.6740000000002
-391222425#0,7318.163333333333,5402.776666666667
-391222425#2,7257.725,5412.344999999999
-397642511#0,3229.6825,4943.04
-397642511#2,3201.72,4881.4775
-397642511#3,3162.024,4793.773999999999
-397642511#5,3142.175,4717.5775
-397642511#6,3136.494,4624.658
-397642511#7,3124.8125,4516.205
-397642511#8,3096.9075,4379.02625
-400830758#1,3697.1188888888887,971.27
-407976665,3468.85,5286.833333333333
-407976667,3432.98,5280.075
-407976668,3470.5600000000004,5266.78
-407980531#1,3583.5066666666667,5398.143333333333
-429714228#0,3404.3660000000004,1480.6399999999999
-429714228#3,3358.8033333333333,1478.9166666666667
-429870959#1,3884.0325000000003,3028.0275
-429870959#3,4016.535,3043.92
-429870959#5,4161.5,3059.81
-447340331#1,3550.75,3135.33
-447340341#0,3913.566666666667,1679.7300000000002
-447340341#1,3896.6516666666666,1687.9133333333332
-44838407#1,3526.245,755.6275
-44838840#1,3593.9171428571426,1132.9514285714286
-44838840#3,3534.3700000000003,1152.6200000000001
-44838840#4,3495.185,1147.01
-44838840#6,3427.1676470588236,1114.3529411764705
-44838842#0,3177.89,1238.6799999999998
-44838842#1,3290.79,1248.115
-44838843#1,4454.473333333333,2864.5099999999998
-44838843#2,4382.955,2805.96
-44838843#3,4332.895,2766.705
-44838843#4,4272.775,2719.55
-44838844#0,4261.5599999999995,2682.92
-44838844#1,4298.68,2712.15
-44838844#2,4346.040000000001,2749.39
-44838844#3,4396.975,2788.785
-44838844#5,4471.113333333334,2844.5866666666666
-44838845#0,4316.77,2689.465
-44838845#1,4363.715,2726.5150000000003
-44838845#2,4413.9400000000005,2766.145
-44838845#4,4488.156666666667,2822.6433333333334
-44838846#0,4381.455,2703.66
-44838846#1,4431.345,2743.29
-44838846#3,4505.733333333333,2800.1233333333334
-44838847#0,4446.755,2723.7200000000003
-44838847#1,4486.48,2754.99
-44838847#2,4509.385,2773.27
-44838847#4,4536.650000000001,2793.1233333333334
-44838848#1,4563.860000000001,2758.9499999999994
-44838848#2,4532.639999999999,2740.625
-44838848#3,4503.469999999999,2732.6549999999997
-44838849#1,4398.613333333334,2842.17
-44838849#2,4418.84,2819.88
-44838849#3,4435.605,2798.785
-44838849#4,4452.43,2775.99
-44838849#5,4468.9,2754.9300000000003
-44838849#6,4483.1,2737.66
-44838849#8,4499.036666666667,2713.2999999999997
-44838850#1,4344.333333333333,2799.4966666666664
-44838850#2,4363.615,2776.935
-44838850#3,4379.92,2755.62
-44838850#4,4397.355,2732.835
-44838850#5,4413.665,2711.52
-44838850#7,4427.763333333333,2690.463333333333
-44838851#1,4298.563333333333,2763.5066666666667
-44838851#2,4317.879999999999,2741.08
-44838851#3,4334.35,2719.745
-44838851#4,4352.375,2696.8450000000003
-44838851#6,4367.316666666667,2674.27
-44838852#0,4285.695,2681.315
-44838852#2,4302.143333333333,2657.523333333333
-44838853#1,4224.003333333333,2705.2766666666666
-44838853#2,4243.365,2682.67
-44838853#4,4264.736666666667,2652.213333333333
-44838854,4509.885,2752.505
-44838855,4535.57,2765.295
-44883353#1,3185.3225,1847.04
-44883354#0,3130.76,1712.4
-44883354#3,3208.842222222222,1577.2933333333333
-44883355#2,3240.63,1660.1625
-44883356#2,3449.8424999999997,1885.875
-44883357#12,3423.86875,1553.45125
-44883357#2,3524.5416666666665,1816.5725
-44883357#3,3567.2349999999997,1687.6599999999999
-44883357#6,3560.5829411764707,1520.884705882353
-44883357#9,3445.9871428571428,1475.064285714286
-44883380#2,3122.201,1293.828
-44884346#0,3823.775,2195.013
-44884346#1,4065.0299999999997,2251.7200000000003
-44884347#1,3956.9366666666665,2058.47
-44884347#4,3966.0466666666666,1975.7366666666667
-44884347#5,3973.87,1917.605
-44884347#7,3978.2999999999997,1861.0833333333333
-44884348,4278.035,1555.915
-44884349#1,4952.856666666667,1662.9433333333334
-44884349#4,4958.86,1608.78
-44884349#6,4964.286666666667,1556.32
-44884350#1,4666.803333333333,1626.2699999999998
-44884350#2,4656.905,1708.015
-44884353#2,4406.67,2315.7375
-44884381#0,4625.055,2602.135
-44884381#2,4616.669999999999,2683.8966666666665
-44884446#1,4579.849999999999,2909.846666666667
-44884446#4,4668.749,2821.5739999999996
-44884663#1,3968.1577777777775,1070.8555555555556
-44884663#2,4085.2349999999997,1141.5500000000002
-44884663#4,4248.253333333333,1201.99
-44884664#2,4143.5125,1112.5075
-44884665#1,4386.256666666667,1254.9533333333334
-44884665#2,4586.085,1332.225
-44884665#3,4749.530000000001,1381.15
-44884665#4,4899.875,1403.71
-44884665#5,5026.591428571429,1299.68
-44884665#6,4920.165,1197.08
-44884666#0,4829.235000000001,1357.4650000000001
-44884666#1,4836.105,1282.665
-44884666#3,4841.1866666666665,1221.6733333333334
-44884666#4,4847.325000000001,1164.295
-44884667#0,4980.54,1374.06
-44884667#1,4987.46,1299.6550000000002
-44884667#2,4993.860000000001,1234.4250000000002
-44884667#3,4997.58,1182.025
-44884668#1,4677.53,1339.0766666666666
-44884668#2,4687.375,1266.66
-44884668#5,4695.139999999999,1174.6075
-44884669#0,4507.1900000000005,1254.19
-44884669#3,4516.335,1156.2975
-44884670#1,4574.703333333334,1216.1766666666665
-44884670#4,4764.5575,1236.3175
-44884670#5,4913.74,1254.52
-44884671#0,4756.07,1314.25
-44884671#1,4906.305,1330.7350000000001
-44884911#0,6556.085,827.0350000000001
-44884911#2,6607.743333333333,1198.1366666666665
-44884987#1,5889.783333333333,1423.1499999999999
-44884988#2,6162.8975,1471.66
-44884989#2,5459.013333333333,2822.8266666666664
-44886562#0,6327.450000000001,3712.125
-44886562#1,6310.82,3664.6850000000004
-44886562#11,5949.783333333333,3829.5416666666665
-44886562#2,6291.41,3614.5249999999996
-44886562#3,6273.665,3568.87
-44886562#4,6256.245,3523.035
-44886562#5,6198.4,3514.0299999999997
-44886562#7,6071.48,3563.465
-44886562#8,5971.721111111111,3686.076111111111
-44886563,6154.01875,3435.73625
-44886564#0,5726.374285714286,3934.14
-44886564#3,5465.965,3924.3
-44886564#4,5369.735,3918.42
-44886564#5,5253.525,3913.025
-449224176,3163.41,4283.3099999999995
-449226388#0,3245.3,4228.405000000001
-449226388#2,3279.2566666666667,4218.043333333334
-449262984,3272.255,4258.9400000000005
-449262991#1,3344.6966666666667,4170.003333333333
-449399206#10,3233.92,3999.33
-449399206#11,3280.19,3999.115
-449399206#12,3320.685,3997.1400000000003
-449399206#8,2975.1923076923076,4094.582692307692
-449410602#1,3218.763333333334,3832.306666666667
-449490580#0,3227.25,3912.525
-449490580#2,3222.48,3966.385
-449490580#4,3220.4600000000005,3989.5066666666667
-449490580#6,3223.646666666667,4011.6666666666665
-449490580#7,3231.52,4038.3900000000003
-449687864#1,3254.405,4014.81
-463791516,5472.473333333332,5677.973333333332
-46655387#1,6956.413333333334,3711.84
-46655387#11,6193.9225,3930.5325000000003
-46655387#3,6724.123333333333,3750.683333333333
-46655387#5,6613.03,3772.156666666667
-46655387#6,6532.465,3800.415
-46655387#7,6407.31,3848.0299999999997
-46655387#8,6282.424999999999,3896.8
-46655387#9,6221.71,3920.315
-46655425,7036.3150000000005,3698.9525000000003
-46655426#0,6867.16,4715.014999999999
-46655426#1,6869.215,4677.225
-46655426#11,6892.453333333334,4369.669999999999
-46655426#2,6872.645,4623.805
-46655426#3,6875.115,4590.62
-46655426#4,6877.045,4567.055
-46655426#5,6877.9400000000005,4537.389999999999
-46655426#7,6883.08,4476.6849999999995
-46655426#8,6888.32,4435.16
-46655426#9,6891.025,4404.285
-467583420,6977.905,5198.615
-467595978#0,6279.91,4660.42
-467595978#2,6236.603333333333,4674.2266666666665
-467596276#0,6343.025,4666.375
-467596276#1,6356.245000000001,4705.4400000000005
-467596276#2,6365.67,4732.615
-467596276#3,6373.413333333333,4754.743333333333
-467596276#5,6380.87,4795.943333333334
-467596277,6326.025,4697.475
-46875475#0,6415.08,1016.4300000000001
-47120880#0,4466.57,5625.475
-47120880#1,4461.245,5668.49
-486276925,5606.16,1397.935
-490618996,4656.864,1459.8020000000001
-491027864#2,4036.6589999999997,1082.322
